"HID"	"Gene.Symbol"	"Taxonomy"	"Gene.ID"
45667	"morn2"	7955	751675
45668	"sass6"	7955	406747
45669	"naif1"	7955	562755
45672	"zgc:162175"	7955	100004173
45673	"si:ch211-239e6.4"	7955	563220
45675	"LOC100333936"	7955	100333936
45683	"nup188"	7955	559225
45688	"LOC100003048"	7955	100003048
45689	"zgc:153119"	7955	768129
45699	"LOC100332164"	7955	100332164
45706	"wash"	7955	555174
45708	"dzip1"	7955	402875
45709	"cep135"	7955	553303
45715	"arhgap27"	7955	564211
45715	"LOC566523"	7955	566523
45718	"prdm10"	7955	798383
45719	"fam86a"	7955	450038
45728	"LOC796278"	7955	796278
45782	"solh"	7955	100330198
45786	"LOC101885785"	7955	101885785
45787	"ano7"	7955	556876
45807	"LOC798497"	7955	798497
45809	"atrnl1b"	7955	569196
45810	"fam43b"	7955	447808
45811	"amn1"	7955	751744
45813	"si:ch211-215c18.4"	7955	558957
45825	"fsd1l"	7955	100004668
45831	"ccdc103"	7955	437026
45841	"LOC557457"	7955	557457
45842	"klhl42"	7955	567545
45843	"frmpd4"	7955	403129
45848	"zgc:123035"	7955	777704
45851	"LOC794202"	7955	794202
45860	"LOC798482"	7955	798482
45872	"LOC100536827"	7955	100536827
45879	"plac8l1"	7955	797097
45882	"LOC555628"	7955	555628
45916	"zgc:172067"	7955	100006042
45916	"LOC100149425"	7955	100149425
45933	"ppp1r27"	7955	559662
45933	"LOC100332066"	7955	100332066
45935	"LOC555630"	7955	555630
45939	"LOC100001581"	7955	100001581
45939	"LOC100535737"	7955	100535737
45941	"LOC100333650"	7955	100333650
45949	"LOC571912"	7955	571912
45950	"LOC100151218"	7955	100151218
45952	"dock10"	7955	100000949
45954	"fubp3"	7955	493616
45961	"nudt17"	7955	556651
45971	"nup205"	7955	445382
45975	"urah"	7955	751742
45975	"LOC570474"	7955	570474
45977	"zgc:153146"	7955	751702
45994	"huwe1"	7955	559439
46005	"ect2l"	7955	100332935
46007	"lrriq1"	7955	565257
46008	"otogl"	7955	555569
46091	"LOC798516"	7955	798516
46165	"si:ch73-212j7.1"	7955	100318353
46215	"LOC100007492"	7955	100007492
46295	"zgc:110372"	7955	550472
46324	"btbd17b"	7955	563672
46324	"LOC563263"	7955	563263
46375	"nkx6.3"	7955	558978
46417	"si:ch211-42i9.8"	7955	797213
46421	"amigo1"	7955	100144409
46480	"kmt2ca"	7955	560793
46480	"kmt2cb"	7955	568162
46568	"fam102bb"	7955	557909
46582	"thsd7a"	7955	557991
46592	"znrf3"	7955	556813
46598	"si:dkey-32m20.1"	7955	100002496
46611	"LOC100535564"	7955	100535564
46611	"mtx3"	7955	402916
47492	"mef2bnb"	7955	558180
47510	"rnf169"	7955	795748
47543	"chic1"	7955	564524
47588	"LOC562097"	7955	562097
47607	"LOC799825"	7955	799825
47720	"lyrm9"	7955	563525
47753	"si:dkeyp-115a10.3"	7955	566968
47758	"lrrc14b"	7955	566643
47831	"shisa3"	7955	791180
47844	"waif2"	7955	100884149
47900	"apoa1a"	7955	30355
47900	"apoa1b"	7955	100101640
47902	"blm"	7955	572540
47904	"cetp"	7955	492488
47906	"esr1"	7955	259252
47908	"fxn"	7955	556389
47914	"pex6"	7955	792998
47915	"phkg2"	7955	393937
47918	"sts"	7955	402795
47921	"cyb5r3"	7955	324560
47922	"glb1"	7955	548343
47925	"si:dkey-237i9.8"	7955	100333180
47925	"zmp:0000000686"	7955	569386
47927	"zgc:194131"	7955	570354
47927	"zgc:112992"	7955	550608
47927	"apoa4"	7955	322543
47927	"si:dkey-7f3.15"	7955	100004607
47927	"LOC100005908"	7955	100005908
47932	"gh1"	7955	407639
47944	"adra2a"	7955	266750
47947	"atp1a2a"	7955	64609
47960	"plcb3"	7955	100001532
47964	"zgc:171772"	7955	572109
47972	"LOC101886267"	7955	101886267
47972	"LOC100330246"	7955	100330246
47995	"ap1g1"	7955	324466
48000	"aqp7"	7955	334529
48010	"clic2"	7955	436834
48034	"atp2b1b"	7955	561190
48044	"cdh4"	7955	30297
48050	"col4a6"	7955	554268
48052	"cpe"	7955	407979
48053	"cryaa"	7955	100000769
48065	"LOC567549"	7955	567549
48068	"fynb"	7955	574422
48101	"lmo1"	7955	280646
48104	"matk"	7955	567405
48121	"pola2"	7955	322059
48130	"LOC560840"	7955	560840
48130	"zgc:162290"	7955	100007897
48133	"mapk13"	7955	100002318
48134	"eif2ak2"	7955	100001092
48140	"twf1b"	7955	432375
48142	"ptprna"	7955	324790
48142	"ptprnb"	7955	564351
48145	"raf1b"	7955	557109
48147	"rev3l"	7955	569100
48159	"map2k4a"	7955	403052
48164	"fscn1a"	7955	558271
48172	"hira"	7955	568076
48196	"tmem187"	7955	100001485
48227	"rad54l"	7955	394119
48235	"slc25a12"	7955	337675
48241	"LOC561756"	7955	561756
48250	"hdac3"	7955	393965
48252	"synj1"	7955	337236
48253	"fubp1"	7955	406418
48261	"asmt"	7955	100141344
48264	"LOC568846"	7955	568846
48274	"LOC101886351"	7955	101886351
48275	"h6pd"	7955	569348
48276	"arl3"	7955	797451
48288	"pfkfb4"	7955	556190
48288	"pfkfb4l"	7955	386663
48290	"zgc:92249"	7955	436896
48290	"LOC100330001"	7955	100330001
48301	"lrrfip1b"	7955	100321881
48302	"LOC565173"	7955	565173
48304	"cnot8"	7955	406788
48322	"rad23aa"	7955	445284
48325	"trim25"	7955	393144
48343	"prkceb"	7955	100332055
48343	"prkcea"	7955	100005075
48346	"chaf1b"	7955	406285
48353	"scarb2"	7955	192340
48353	"LOC100536792"	7955	100536792
48353	"LOC564077"	7955	564077
48364	"sgk1"	7955	324140
48376	"bat1"	7955	393917
48381	"mef2b"	7955	558073
48382	"si:ch73-40a17.3"	7955	327586
48394	"endou"	7955	791216
48420	"stk3"	7955	324125
48424	"arih2"	7955	406417
48428	"stk25b"	7955	406600
48430	"ipo8"	7955	555520
48436	"rad51ap1"	7955	555714
48437	"dyrk2"	7955	557602
48443	"tnfsf13b"	7955	561268
48448	"kdm5bb"	7955	415256
48457	"pgrmc1"	7955	492520
48460	"ehmt2"	7955	569250
48461	"pskh1"	7955	554840
48482	"LOC558044"	7955	558044
48483	"syn1"	7955	570672
48490	"wwp2"	7955	564527
48495	"LOC100538315"	7955	100538315
48495	"nox1"	7955	555604
48497	"bves"	7955	415107
48498	"wdr45"	7955	393200
48509	"LOC794256"	7955	794256
48510	"celf3a"	7955	57922
48510	"LOC100333973"	7955	100333973
48535	"smx5"	7955	57924
48572	"rad18"	7955	393106
48591	"map2k2a"	7955	563181
48591	"map2k2b"	7955	100002225
48654	"LOC100330817"	7955	100330817
48679	"rab14l"	7955	393656
48692	"csnk1g1"	7955	494092
48696	"chac2"	7955	557614
48706	"camk1gb"	7955	393802
48706	"camk1ga"	7955	335654
48721	"LOC100535182"	7955	100535182
48742	"fam203a"	7955	436795
48772	"rabepk"	7955	431756
48773	"akt2"	7955	378972
48830	"ido1"	7955	571967
48881	"ctdsplb"	7955	767676
48881	"ctdspla"	7955	751737
48919	"impdh2"	7955	317745
49011	"cnot7"	7955	768119
49068	"tssk6"	7955	557915
49075	"slc35e1"	7955	406347
49088	"grhpra"	7955	497183
49103	"LOC572087"	7955	572087
49137	"ddx42"	7955	503932
49183	"ntrk3a"	7955	568668
49188	"ptbp1b"	7955	321220
49188	"ptbp1a"	7955	323490
49202	"tll1"	7955	474335
49227	"vasa"	7955	30263
49239	"foxd3"	7955	30548
49241	"LOC100333298"	7955	100333298
49301	"LOC559632"	7955	559632
49307	"cabin1"	7955	571383
49308	"epb41l3b"	7955	407981
49310	"kat6b"	7955	568932
49312	"mycbp"	7955	677757
49318	"si:dkey-26g8.11"	7955	567441
49318	"LOC100001239"	7955	100001239
49318	"ifit5"	7955	567504
49318	"LOC572297"	7955	572297
49348	"syn2a"	7955	436870
49378	"sult4a1"	7955	678517
49379	"nek6"	7955	497165
49380	"clul1"	7955	559018
49382	"rtdr1"	7955	553388
49388	"rbms3"	7955	767747
49392	"ero1l"	7955	393321
49395	"ppip5k1"	7955	556748
49405	"phf8"	7955	566534
49408	"sulf1"	7955	337298
49409	"ppip5k2"	7955	449862
49413	"LOC571986"	7955	571986
49414	"arhgef4"	7955	559017
49416	"panx1a"	7955	393890
49418	"dcaf12"	7955	570671
49422	"si:dkey-15j7.2"	7955	567921
49424	"ccdc69"	7955	794166
49433	"cpamd8"	7955	100151400
49449	"chchd2"	7955	393740
49451	"nol7"	7955	558911
49454	"snx9b"	7955	558917
49474	"ackr4b"	7955	641390
49474	"si:ch211-106h4.12"	7955	561742
49481	"myo5b"	7955	567402
49481	"LOC100536519"	7955	100536519
49486	"myo3a"	7955	402814
49487	"sult2st3"	7955	777792
49487	"sult2st2"	7955	777793
49487	"LOC100536856"	7955	100536856
49487	"sult2st1"	7955	338214
49487	"LOC100537301"	7955	100537301
49488	"zgc:153893"	7955	767709
49506	"LOC559650"	7955	559650
49508	"rhbdl2"	7955	792002
49509	"trnau1apb"	7955	791478
49517	"LOC100003205"	7955	100003205
49519	"parpbp"	7955	678635
49525	"LOC101885540"	7955	101885540
49527	"dnajc17"	7955	393216
49530	"fanci"	7955	324185
49535	"fggy"	7955	406567
49545	"styk1"	7955	324714
49545	"LOC101886109"	7955	101886109
49551	"b3gat1a"	7955	548607
49552	"mark1"	7955	100003170
49559	"ift20"	7955	414930
49562	"pcdh2ac"	7955	493587
49562	"LOC101882651"	7955	101882651
49581	"si:ch211-276f18.2"	7955	556899
49590	"prkaa1"	7955	100001198
49599	"gps2"	7955	393948
49610	"eif5"	7955	322256
49614	"LOC101884787"	7955	101884787
49614	"ndufa4l2a"	7955	100003066
49618	"LOC566750"	7955	566750
49635	"LOC101883439"	7955	101883439
49639	"ranbp10"	7955	793293
49646	"zgc:65987"	7955	393539
49654	"rtn1a"	7955	323706
49663	"rhoua"	7955	492802
49667	"rragd"	7955	570568
49671	"pglyrp6"	7955	571817
49671	"pglyrp2"	7955	568634
49674	"mknk2a"	7955	334167
49674	"mknk2b"	7955	373121
49680	"lgr6"	7955	100330212
49691	"znf711"	7955	562505
49695	"LOC100534973"	7955	100534973
49696	"LOC101886648"	7955	101886648
49696	"LOC101886834"	7955	101886834
49696	"LOC101886961"	7955	101886961
49696	"LOC101886901"	7955	101886901
49698	"clstn2"	7955	100125749
49706	"lmbr1"	7955	557300
49707	"LOC567794"	7955	567794
49708	"si:busm1-79m10.4"	7955	368645
49716	"fndc4a"	7955	567985
49723	"sowahcb"	7955	563244
49723	"sowahca"	7955	100321117
49723	"LOC560228"	7955	560228
49724	"nadka"	7955	550242
49734	"zgc:123194"	7955	641421
49751	"alg14"	7955	450072
49760	"cenpo"	7955	100126022
49770	"tctn1"	7955	100007222
49772	"zgc:92489"	7955	436654
49772	"LOC101882410"	7955	101882410
49779	"LOC793825"	7955	793825
49781	"bbs10"	7955	100034535
49784	"zgc:153738"	7955	558115
49785	"LOC556343"	7955	556343
49791	"kdm8"	7955	436936
49796	"adamtsl7"	7955	556634
49799	"ago3b"	7955	568159
49806	"LOC100002916"	7955	100002916
49810	"LOC567792"	7955	567792
49819	"LOC562279"	7955	562279
49822	"zgc:103511"	7955	541407
49832	"zgc:162634"	7955	555881
49859	"LOC100330335"	7955	100330335
49862	"nifk"	7955	317644
49867	"maf1"	7955	406750
49895	"rbpms2a"	7955	436682
49895	"rbpms2b"	7955	393229
49896	"acad11"	7955	393147
49898	"anks4b"	7955	431735
49899	"zgc:165461"	7955	497419
49912	"iqce"	7955	323898
49920	"si:ch211-198b3.4"	7955	100149329
49921	"iqcd"	7955	553445
49925	"clybl"	7955	641475
49927	"mtif3"	7955	325802
49939	"si:ch211-195e3.4"	7955	558219
49949	"LOC100333837"	7955	100333837
49959	"ucn3l"	7955	100003848
49962	"LOC100536560"	7955	100536560
49962	"LOC797197"	7955	797197
49970	"cdca7a"	7955	550236
49972	"LOC799194"	7955	799194
49973	"fgfbp2b"	7955	100037374
49973	"fgfbp2a"	7955	793049
49975	"c10orf11"	7955	553730
49978	"ncalda"	7955	556178
49982	"LOC101882572"	7955	101882572
49989	"sla2"	7955	568515
49991	"si:dkey-30h22.11"	7955	100537560
49992	"ccdc88b"	7955	100330741
50000	"fbn2b"	7955	571786
50004	"LOC100535160"	7955	100535160
50004	"LOC100150764"	7955	100150764
50026	"LOC101882104"	7955	101882104
50038	"casp8l2"	7955	557302
50171	"LOC101883490"	7955	101883490
50190	"rad51b"	7955	406721
50272	"abhd17aa"	7955	322121
50272	"abhd17ab"	7955	100003419
50340	"ypel1"	7955	554488
50342	"LOC100332125"	7955	100332125
50401	"map3k15"	7955	100334289
50411	"tpte"	7955	327292
50463	"helb"	7955	797342
50501	"rapgef1a"	7955	558635
50540	"zgc:112416"	7955	550509
50569	"lipt1"	7955	334494
50574	"b3gat2"	7955	445060
50610	"spam1"	7955	791203
50663	"eng1b"	7955	541371
50671	"adat3"	7955	368634
50774	"zgc:92275"	7955	436885
50835	"tbc1d12b"	7955	100332088
50955	"bri3bp"	7955	327046
50956	"bhlhe23"	7955	559796
51007	"tada2b"	7955	554156
51120	"zgc:136906"	7955	664697
51350	"wdr65"	7955	100006472
51376	"LOC101887130"	7955	101887130
51384	"LOC557043"	7955	557043
51388	"LOC101884934"	7955	101884934
51393	"myo3b"	7955	564573
51402	"grk7a"	7955	566120
51402	"grk7b"	7955	373871
51460	"poc1a"	7955	406322
51570	"anks1b"	7955	565408
51645	"zgc:91940"	7955	436942
51645	"LOC100150657"	7955	100150657
51650	"LOC101882266"	7955	101882266
51678	"LOC559239"	7955	559239
51693	"LOC100535045"	7955	100535045
51828	"LOC100332968"	7955	100332968
51830	"fam219aa"	7955	445197
51848	"LOC100330698"	7955	100330698
51880	"fancb"	7955	692126
51881	"dcp1b"	7955	568176
51889	"tbc1d32"	7955	566474
51893	"si:ch211-57h10.1"	7955	558475
51916	"si:dkey-76p14.2"	7955	562567
51941	"LOC562358"	7955	562358
51942	"aldh1l2"	7955	100333269
51943	"fam102ab"	7955	767674
51950	"LOC793111"	7955	793111
52092	"ubr3"	7955	553247
52095	"smim7"	7955	100093704
52105	"si:ch211-233a24.2"	7955	564367
52110	"ddx26b"	7955	393406
52118	"hydin"	7955	557988
52121	"tango6"	7955	572623
52134	"LOC101883649"	7955	101883649
52148	"rspo1"	7955	436625
52149	"si:dkeyp-122a11.1"	7955	553274
52151	"rnf175"	7955	393278
52155	"ppil6"	7955	553623
52165	"LOC101886358"	7955	101886358
52167	"stpg2"	7955	768205
52168	"svopl"	7955	492766
52172	"plekha7b"	7955	100005106
52195	"LOC101885898"	7955	101885898
52219	"LOC100000884"	7955	100000884
52219	"xrg5"	7955	497102
52281	"si:dkey-35i13.1"	7955	795516
52311	"calhm3"	7955	100005130
52328	"axdnd1"	7955	557839
52329	"syne1b"	7955	567576
52330	"nav2"	7955	100333160
52351	"ccdc57"	7955	100318317
52351	"LOC100538128"	7955	100538128
52366	"hsd11b1la"	7955	393293
52366	"LOC100333777"	7955	100333777
52382	"soga1"	7955	797906
52385	"LOC101884635"	7955	101884635
52385	"LOC101887026"	7955	101887026
52385	"LOC101882934"	7955	101882934
52385	"LOC101883073"	7955	101883073
52388	"ildr2"	7955	564738
52388	"LOC100332762"	7955	100332762
52392	"wee2"	7955	327471
52396	"cerkl"	7955	100037318
52414	"dock8"	7955	403040
52572	"si:ch211-222g23.3"	7955	792620
52598	"cep85l"	7955	555436
52601	"si:dkey-208b23.5"	7955	561115
52613	"kbtbd12"	7955	559380
52626	"LOC566937"	7955	566937
52643	"si:dkey-11p23.7"	7955	100006927
52649	"LOC560706"	7955	560706
52652	"zgc:162344"	7955	563289
52664	"usp22"	7955	692275
52665	"LOC798302"	7955	798302
52683	"srgap2a"	7955	556198
52716	"LOC101884436"	7955	101884436
52725	"samd13"	7955	767772
52739	"LOC570432"	7955	570432
52791	"gramd2a"	7955	555179
52819	"slc6a19a"	7955	553256
52819	"LOC100334171"	7955	100334171
52819	"slc6a19b"	7955	326030
52882	"sycp2l"	7955	100149910
52968	"LOC101885759"	7955	101885759
53006	"tmem244"	7955	556137
53056	"si:ch211-233f10.4"	7955	794225
53069	"si:ch73-369d14.2"	7955	100150722
53069	"LOC100000694"	7955	100000694
53111	"ints1"	7955	562131
53117	"serpine3"	7955	556612
53396	"fer1l6"	7955	100535460
53442	"LOC100331764"	7955	100331764
53459	"rbfox3l"	7955	559412
53459	"LOC100330510"	7955	100330510
53459	"rbfox3"	7955	100538330
53461	"arl16"	7955	100037345
53500	"LOC101886014"	7955	101886014
54378	"tmem232"	7955	793774
54444	"LOC101885033"	7955	101885033
54453	"prtga"	7955	563834
54497	"LOC796963"	7955	796963
54768	"znf652"	7955	557571
54982	"plekhg7"	7955	562798
55024	"minos1"	7955	751699
55426	"abcd1"	7955	566367
55427	"si:ch211-263m18.3"	7955	797662
55429	"cdk4"	7955	777730
55430	"LOC100329528"	7955	100329528
55432	"cnga1"	7955	572249
55434	"col5a1"	7955	100334431
55435	"si:dkey-31f5.1"	7955	563896
55435	"slc26a3"	7955	563962
55437	"fgfr3"	7955	58129
55440	"gck"	7955	751668
55442	"gc3"	7955	140426
55444	"itgb3b"	7955	100001836
55445	"kal1a"	7955	30630
55448	"krt18"	7955	352912
55448	"zgc:77517"	7955	393540
55452	"plg"	7955	322691
55454	"pitx2"	7955	30164
55455	"rpgrb"	7955	557752
55456	"slc5a1"	7955	393654
55458	"LOC100000026"	7955	100000026
55458	"aldh3a2a"	7955	323653
55462	"myl2b"	7955	677750
55462	"LOC100537244"	7955	100537244
55463	"shox"	7955	664748
55465	"cftr"	7955	559080
55466	"col10a1a"	7955	558919
55466	"col10a1b"	7955	555804
55467	"fbp1b"	7955	282672
55467	"fbp1a"	7955	335231
55468	"galns"	7955	791159
55469	"ldlra"	7955	387529
55471	"slc11a2"	7955	678623
55473	"nos2a"	7955	404036
55473	"nos2b"	7955	563654
55477	"LOC100149100"	7955	100149100
55477	"adra1bb"	7955	492486
55478	"alas1"	7955	64608
55480	"aldh2.1"	7955	393462
55480	"aldh2l"	7955	100332355
55480	"aldh2.2"	7955	368239
55483	"aldh9a1a.1"	7955	100005587
55483	"aldh9a1a.2"	7955	100006238
55484	"cacna1c"	7955	170581
55485	"chrna5"	7955	550584
55488	"cyp51"	7955	414331
55489	"gabrd"	7955	571422
55491	"LOC100330681"	7955	100330681
55492	"htr2b"	7955	751784
55495	"p4hb"	7955	406673
55497	"ppp3ca"	7955	794574
55497	"ppp3cb"	7955	550554
55508	"calhm1"	7955	100005176
55508	"LOC101887127"	7955	101887127
55514	"cat"	7955	30068
55530	"stxbp2"	7955	406578
55532	"gnb1a"	7955	322104
55532	"gnb1b"	7955	406796
55532	"LOC101883243"	7955	101883243
55533	"rab5c"	7955	386807
55534	"gnas"	7955	557353
55536	"sec11a"	7955	436794
55537	"sec61a1"	7955	192298
55537	"sec61al2"	7955	266796
55539	"gnai2b"	7955	327650
55547	"slc6a3"	7955	80787
55548	"tacr2"	7955	100002125
55553	"actn1"	7955	560400
55557	"slc25a5"	7955	192321
55558	"anxa6"	7955	353363
55561	"camk2d1"	7955	445208
55562	"ccna2"	7955	192295
55565	"cdk8"	7955	373868
55566	"cdk9"	7955	321602
55567	"rcc1"	7955	406457
55572	"ck2b"	7955	30428
55574	"ctnnd2a"	7955	368485
55574	"ctnnd2b"	7955	558069
55575	"dock1"	7955	572187
55576	"dyrk1aa"	7955	100005019
55579	"eng2b"	7955	30238
55579	"eng2a"	7955	30243
55580	"ern2"	7955	567021
55581	"esrrga"	7955	405890
55582	"gpc4"	7955	118437
55587	"prmt2"	7955	558841
55588	"dnaja1"	7955	323922
55590	"abca2"	7955	100006090
55593	"arf4a"	7955	445196
55596	"arsh"	7955	100332997
55597	"atp2b1a"	7955	378746
55599	"bpgm"	7955	436903
55604	"cdh8"	7955	564205
55607	"col2a1a"	7955	562496
55609	"cpa1"	7955	325886
55609	"cpa5"	7955	246092
55610	"cpb2"	7955	100000935
55612	"LOC100335005"	7955	100335005
55616	"ctsd"	7955	65225
55617	"cyc1"	7955	564379
55618	"dctd"	7955	550332
55619	"si:ch211-195m20.1"	7955	563174
55620	"drp2"	7955	558055
55621	"dusp6"	7955	353314
55623	"esd"	7955	550494
55624	"fli1a"	7955	30619
55628	"gnb3a"	7955	436710
55629	"gsk3b"	7955	30654
55630	"gtf3aa"	7955	445389
55634	"hpca"	7955	393696
55636	"LOC100149028"	7955	100149028
55638	"kcnj13"	7955	555691
55639	"kdr"	7955	554230
55640	"kif3cb"	7955	550547
55642	"kpna1"	7955	572542
55643	"krt8"	7955	797433
55643	"krt5"	7955	797351
55643	"krt4"	7955	794486
55647	"ldhbb"	7955	436747
55647	"ldhba"	7955	30497
55648	"lmx1bb"	7955	554360
55649	"lyn"	7955	447804
55653	"zgc:153725"	7955	767634
55655	"mif"	7955	751093
55657	"msi1"	7955	541389
55661	"nras"	7955	30380
55662	"ogdhb"	7955	797715
55662	"ogdha"	7955	564552
55663	"opcml"	7955	449538
55665	"pax7a"	7955	30587
55665	"pax7b"	7955	566533
55666	"LOC798487"	7955	798487
55668	"LOC570106"	7955	570106
55670	"plaua"	7955	100008445
55670	"plaub"	7955	100538108
55671	"plcg2"	7955	561747
55672	"pld2"	7955	565743
55673	"LOC100332609"	7955	100332609
55674	"pou2f2a"	7955	557055
55677	"prkacaa"	7955	564064
55679	"prkca"	7955	497384
55680	"prkd1"	7955	557123
55681	"prkcz"	7955	555737
55682	"mapk3"	7955	399480
55683	"mapk6"	7955	565830
55684	"mapk11"	7955	415185
55685	"mapk9"	7955	100149273
55686	"map2k6"	7955	65239
55687	"prpsap1"	7955	431746
55690	"psmb5"	7955	30387
55691	"psmd4a"	7955	415202
55693	"ptprk"	7955	555348
55697	"zgc:63637"	7955	406674
55699	"rac2"	7955	415151
55700	"rangap1a"	7955	767677
55700	"rangap1b"	7955	568424
55701	"rap2b"	7955	414329
55702	"rbb4l"	7955	322129
55703	"rps6ka3a"	7955	338219
55705	"mapk12a"	7955	30681
55705	"mapk12b"	7955	557810
55707	"setb"	7955	321714
55709	"sh3gl1b"	7955	378838
55711	"LOC559803"	7955	559803
55718	"stat5.2"	7955	445474
55718	"stat5.1"	7955	369197
55719	"cdkl5"	7955	559341
55723	"LOC100149942"	7955	100149942
55726	"zgc:92139"	7955	436628
55727	"tnnc2"	7955	58082
55728	"tnnc1a"	7955	353247
55730	"tpt1"	7955	30723
55731	"nr2c1"	7955	553649
55739	"ube2v2"	7955	406836
55740	"ezra"	7955	403009
55740	"ezrb"	7955	561589
55742	"zic3"	7955	368263
55757	"pdhx"	7955	393532
55758	"usp5"	7955	406618
55759	"LOC797250"	7955	797250
55762	"zgc:172180"	7955	100141364
55764	"smarca5"	7955	282615
55765	"si:ch211-89p3.3"	7955	566003
55769	"cdk10"	7955	550285
55770	"degs1"	7955	327075
55776	"slc4a4a"	7955	568631
55777	"LOC100329295"	7955	100329295
55777	"LOC570366"	7955	570366
55784	"fbp2"	7955	445505
55785	"suclg1"	7955	436850
55798	"LOC100006257"	7955	100006257
55799	"emx1"	7955	378964
55802	"LOC100333757"	7955	100333757
55802	"ggt5a"	7955	569734
55803	"zgc:113076"	7955	550579
55804	"slc9a3.2"	7955	568314
55804	"slc9a3.1"	7955	568258
55805	"cdkl1"	7955	445316
55806	"p4ha2"	7955	373132
55807	"aurkb"	7955	791894
55811	"actl6a"	7955	192313
55812	"LOC402804"	7955	402804
55815	"cdc34b"	7955	436961
55815	"cdc34a"	7955	393933
55818	"csk"	7955	556454
55823	"endog"	7955	100002293
55824	"LOC797595"	7955	797595
55826	"naalad2"	7955	393247
55828	"hoxb7a"	7955	58044
55829	"kif5ba"	7955	563459
55829	"kif5bb"	7955	334108
55831	"LOC561183"	7955	561183
55833	"LOC100335012"	7955	100335012
55836	"mapkapk3"	7955	790934
55837	"ap3b2"	7955	100000165
55840	"papss2b"	7955	80939
55840	"papss2a"	7955	777719
55842	"mtmr6"	7955	327346
55843	"lats1"	7955	553164
55844	"LOC100334158"	7955	100334158
55846	"stk17a"	7955	327345
55848	"lhx2b"	7955	791744
55849	"kif3b"	7955	100101641
55850	"ciao1"	7955	795104
55852	"abcg2a"	7955	735312
55855	"acat2"	7955	30643
55857	"actn4"	7955	322221
55858	"LOC100534833"	7955	100534833
55861	"kif5aa"	7955	566086
55864	"myo1ea"	7955	555285
55867	"prcp"	7955	436967
55868	"LOC561941"	7955	561941
55872	"ptbp3"	7955	798982
55875	"ca7"	7955	564201
55879	"col8a2"	7955	794479
55884	"gfer"	7955	560433
55885	"glud1a"	7955	317737
55885	"glud1b"	7955	373092
55888	"hadh"	7955	445121
55890	"hrasb"	7955	553656
55890	"hrasa"	7955	550286
55890	"LOC100151000"	7955	100151000
55895	"pcmt"	7955	30751
55897	"pdk3a"	7955	560068
55899	"rock1"	7955	100329779
55900	"yes1"	7955	407620
55902	"gabbr2"	7955	560267
55904	"akt3a"	7955	560549
55906	"ap1m2"	7955	403021
55911	"limk2"	7955	436924
55912	"lmnb1"	7955	195816
55918	"taf11"	7955	436821
55922	"zgc:171629"	7955	571904
55923	"hipk3b"	7955	569156
55925	"lpar6a"	7955	571773
55929	"lrrc17"	7955	321202
55930	"dcaf7"	7955	337565
55933	"dennd4a"	7955	558211
55937	"smad3b"	7955	326283
55938	"mdh2"	7955	406405
55939	"mmp16b"	7955	572034
55940	"mthfd1b"	7955	260441
55941	"myh10"	7955	555454
55942	"skp2"	7955	563708
55945	"cdc42bpb"	7955	567039
55946	"hdac4"	7955	568877
55948	"ikzf1"	7955	30177
55952	"zgc:153426"	7955	767746
55952	"wu:fj41e11"	7955	335983
55952	"zgc:65894"	7955	335798
55953	"ndrg1a"	7955	792085
55954	"man2a2"	7955	100333987
55955	"bmp1b"	7955	559877
55955	"bmp1a"	7955	572452
55957	"dnajb1a"	7955	445177
55957	"dnajb1b"	7955	327244
55958	"pitpnab"	7955	100333060
55960	"ppef1"	7955	559132
55961	"ppp2r5a"	7955	562460
55962	"ppp2r5ea"	7955	373881
55962	"ppp2r5eb"	7955	373878
55963	"prkcda"	7955	334571
55963	"LOC100150844"	7955	100150844
55964	"prkg1a"	7955	394005
55966	"vrk2"	7955	394145
55968	"wu:fa16f04"	7955	334633
55971	"slc9a6a"	7955	792983
55973	"agpat2"	7955	777624
55975	"gnai3"	7955	100006888
55976	"gna13a"	7955	326825
55977	"rrh"	7955	447916
55980	"tubgcp2"	7955	386975
55982	"wu:fj20e02"	7955	335538
55983	"LOC792822"	7955	792822
55984	"tcea1"	7955	336105
55988	"ugt2a2"	7955	553952
55988	"ugt2a6"	7955	797211
55988	"ugt2a5"	7955	767705
55988	"ugt2a3"	7955	100384900
55988	"zgc:172315"	7955	792506
55988	"LOC100002369"	7955	100002369
55988	"ugt2b1"	7955	100384895
55988	"LOC100148803"	7955	100148803
55988	"ugt2b3"	7955	100384898
55988	"ugt2b6"	7955	100384892
55988	"LOC571561"	7955	571561
55988	"ugt2a1"	7955	100006320
55988	"ugt2a4"	7955	791613
55991	"tmed2"	7955	321550
55992	"cops5"	7955	393698
55997	"zgc:92360"	7955	436988
56000	"dnmt4"	7955	317744
56003	"rit1"	7955	793942
56004	"LOC100537822"	7955	100537822
56014	"katna1"	7955	553631
56019	"wdhd1"	7955	436999
56032	"ddx19"	7955	192339
56033	"stk38a"	7955	406765
56037	"acss1"	7955	541435
56038	"rhot2"	7955	557574
56073	"cs"	7955	322339
56073	"LOC100536541"	7955	100536541
56080	"LOC570613"	7955	570613
56086	"arf1l"	7955	327026
56097	"gpd1l"	7955	449663
56106	"slmo2"	7955	378855
56113	"LOC100330314"	7955	100330314
56119	"adipor2"	7955	560140
56129	"mapre1b"	7955	334728
56130	"pycrl"	7955	560682
